endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone mineraliz,GO:0030500,osteocalcin production,,,,,,,,,,,,,,,,,cell,bone,bone tissue,UBERON:0002481,osteoblast,osteoblast,CL:0000062,osteocalcin,increases,X synthesis,bone tissue,,,,,minutes,paracrine,systemic,plasma osteocaclcin,,,,,,,,,,,,bone remodeling,,,,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,5,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone mineraliz,GO:0030500,osteocalcin production,,,,,,,,,,,,,,,,,cell,bone,bone tissue,UBERON:0002481,osteoclast,osteoclast,CL:0000092,osteocalcin,increases,X synthesis,bone tissue,,,,,minutes,paracrine,systemic,plasma osteocaclcin,,,,,,,,,,,,bone remodeling,,,,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,5,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone remodeling,GO:0046850,sclerostin production,,,,,,,,,,,,,,,,sclerostin is secreted by osteocytes and inhibits osteoblasts; antagonist of Wnt signaling,cell,bone,bone tissue,UBERON:0002481,osteocyte,osteocyte,CL:0000137,,does,X secretion,sclerostin,,,"[2.5, 4]",units = ng/mL,minutes,,paracrine,,,,,,,,,,,,,bone remodeling,,,calcium homeostasis,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,52,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone remodeling,GO:0046850,sclerostin production,,,,,,,,,,,,,,,,,cell,bone,bone tissue,UBERON:0002481,osteocyte,osteocyte,CL:0000137,sclerostin,decreases,X synthesis,bone tissue,,,,,minutes,paracrine,systemic,,,,,,,,,,,,,bone remodeling,,,calcium homeostasis,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,52,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone remodeling,GO:0046850,sclerostin production,,,,,,,,,,,,,,,,,cell,bone,bone tissue,UBERON:0002481,osteoclast,osteoclast,CL:0000092,sclerostin,decreases,X synthesis,bone tissue,,,,,minutes,paracrine,systemic,,,,,,,,,,,,,bone remodeling,,,calcium homeostasis,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,52,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,iron homeostasis,multicellular organismal-level iron ion homeostasis,GO:0060586,hepcidin production,,,,,,,,,,,,,,,,hepcidin is secreted by hepatocytes to lower iron levels by downregulating efflux via FPN1,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,does,X secretion,hepcidin,,,"[17, 286]",units = ng/mL,minutes,,"paracrine, circulatory",plasma hepcidin,,,,,,,,,,,,iron metabolism,,,liver function,,,nutrient balance,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,45,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,iron homeostasis,multicellular organismal-level iron ion homeostasis,GO:0060586,hepcidin production,,,,,,,,,,,,,,,,,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,does,X secretion,iron,,,"[50, 150]",units = µg/dL,minutes,,circulatory,plasma hepcidin,,,,,,,,,,,,iron metabolism,,,liver function,,,nutrient balance,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,45,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,iron homeostasis,multicellular organismal-level iron ion homeostasis,GO:0060586,hepcidin production,,,,,,,,,,,,,,,,,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,hepcidin,decreases,X secretion,iron,,,,,minutes,paracrine,circulatory,plasma hepcidin,,,,,,,,,,,,iron metabolism,,,liver function,,,nutrient balance,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,45,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,glucose homeostasis,glucose homeostasis,GO:0042593,igf-1 production,,,,,,,,,,,,,,,,igf-1 increases growth hormone signaling during sustained fed states,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,does,X secretion,igf-1,,,"[71, 780]","units = ng/mL, [182, 780] for 18-24yo, [114, 492] for 25-39, [90, 360] for 40-54, [71, 290] for 55 and older",minutes,,circulatory,plasma igf-1,,,,,,,,,,,,growth and development,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,48,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,glucose homeostasis,glucose homeostasis,GO:0042593,igf-1 production,,,,,,,,,,,,,,,,,organ,pituitary gland,pituitary gland,UBERON:0000007,anterior pituitary,adenohypophysis,UBERON:0002196,igf-1,increases,X secretion,growth hormone,,,,,minutes,circulatory,circulatory,plasma igf-1,,,,,,,,,,,,growth and development,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,48,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,glucose homeostasis,glucose homeostasis,GO:0042593,igf-1 production,,,,,,,,,,,,,,,,,cell,liver,liver,UBERON:0002107,hepatocyte,hepatocyte,CL:0000182,fed status,increases,X secretion,igf-1,,,,,minutes,systemic,circulatory,plasma igf-1,,,,,,,,,,,,growth and development,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,48,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,vascular regulation,regulation of vascular associated smooth muscle relaxation,GO:0003056,nitric oxide production,,,,,,,,,,,,,,,,NO is a potent vasodilator and decreases platelet aggregation; increased by exercise and pulsatile shear stress,cell,capillary,capillary,UBERON:0001982,endothelial cell,endothelial cell,CL:0000115,,does,X secretion,nitric oxide,,,,,"seconds, minutes",,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,blood pressure regulation,,,cardiovascular remodeling,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,vascular regulation,regulation of vascular associated smooth muscle relaxation,GO:0003056,nitric oxide production,,,,,,,,,,,,,,,,,cell,capillary,capillary,UBERON:0001982,endothelial cell,endothelial cell,CL:0000115,exercise,increases,X secretion,nitric oxide,,,,,"seconds, minutes",systemic,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,blood pressure regulation,,,cardiovascular remodeling,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,vascular regulation,regulation of vascular associated smooth muscle relaxation,GO:0003056,nitric oxide production,,,,,,,,,,,,,,,,,tissue,blood vessel smooth muscle,blood vessel smooth muscle,UBERON:0004237,smooth muscle cell,smooth muscle cell,CL:0000192,nitric oxide,decreases,contraction X,force,,,,,"seconds, minutes",paracrine,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,blood pressure regulation,,,cardiovascular remodeling,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,vascular regulation,regulation of vascular associated smooth muscle relaxation,GO:0003056,nitric oxide production,,,,,,,,,,,,,,,,,tissue,blood vessel smooth muscle,blood vessel smooth muscle,UBERON:0004237,smooth muscle cell,smooth muscle cell,CL:0000192,nitrix oxide,decreases,contraction X,duration,,,,,"seconds, minutes",paracrine,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,blood pressure regulation,,,cardiovascular remodeling,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,vascular regulation,regulation of vascular associated smooth muscle relaxation,GO:0003056,nitric oxide production,,,,,,,,,,,,,,,,,cell,blood,blood,UBERON:0000178,platelet,platelet,CL:0000233,nitrix oxide,decreases,cell-cell adhesion,,,,,,"seconds, minutes",paracrine,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,blood pressure regulation,,,cardiovascular remodeling,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,glucose homeostasis,glucose homeostasis,GO:0042593,FGF21 production,,,,,,,,,,,,,,,,FGF21 stimulates brown adipose production and promotes lipolysis,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,does,X secretion,FGF21,,,,,minutes,,circulatory,,,,,,,,,,,,,adipose regulation,,,metabolic regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,48,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,kidney,kidney,UBERON:0002113,kidney interstitium,kidney insterstitium,UBERON:0005215,,does,X secretion,erythropoietin,,,,,minutes,,circulatory,,,,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,kidney,kidney,UBERON:0002113,kidney interstitium,kidney insterstitium,UBERON:0005215,hypoxia,increases,X secretion,erythropoietin,,,,,minutes,circulatory,circulatory,,,,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,kidney,kidney,UBERON:0002113,kidney interstitium,kidney insterstitium,UBERON:0005215,decreased erythrocyte count,increases,X secretion,erythropoietin,,,,,minutes,circulatory,circulatory,,,,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,bone,bone tissue,UBERON:0002481,bone marrow,bone marrow,UBERON:0002371,,does,X synthesis,erythrocyte,,,,,minutes,,intra-organ,,,,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,bone,bone tissue,UBERON:0002481,bone marrow,bone marrow,UBERON:0002371,erythropoietin,increases,X synthesis,erythrocyte,,,,,minutes,circulatory,intra-organ,,,,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,bone,bone tissue,UBERON:0002481,bone marrow,bone marrow,UBERON:0002371,decreased erythrocyte count,increases,X synthesis,erythrocyte,,,,,minutes,circulatory,intra-organ,,,,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
