Whole Person Physiome Table for Connective-Tissue system: Fascia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Rebecca Wells,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-6988-4102,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Fascia: The Tensional Network of the Human Body (2e, 2018)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,11/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
The influence of pH and other metabolic factors on fascial properties,connective tissue replacement,GO:0097709 ,Effect of metabolic factors and hormones on fascial function – Lactate,lactate metabolic process,GO:0006089,Promote angiogenesis in repair tissue via VEGF,angiogenesis,GO:0001525,,,,,,,,,,,,,,,,,"Lactate stimulates VEGF production in macrophages, enhancing angiogenesis in wounds",Tissue,Granulation tissue vasculature,granulation tissue,UBERON:0010211,Macrophage; endothelial cell,connective tissue cell,CL:0002320,Lactate,increases,X production,angiogenesis in wounds,,,microenvironment,Tissue,days,Capillary density in wound biopsy (research),,, perfusion imaging,,, wound healing scores,,,,,,lactate–angiogenesis interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.4,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,Properties of interstitial water,interstitial matrix,GO:0005614,Support ultrafast molecular rearrangements and interfacial structuring,extracellular matrix organization,GO:0030198,,,,,,,,,,,,,,,,,"Hydrogen bonds in water continuously break and reform, allowing transitions between low-density and high-density icosahedral states and formation of structured or liquid-crystalline water at interfaces",Tissue,Interstitial and interfacial water in ECM,lung connective tissue,UBERON:0000114,Interstitial and interfacial water in ECM,lung connective tissue,UBERON:0000114,,does,X structuring of Y,Water,Interfaces,,,Tissue,milliseconds,MRI or NMR-based tissue hydration measurements (research),,, indirect hydration status,,,,,,,,,interfacial-water–protein interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,Properties of interstitial water,interstitial matrix,GO:0005614,Bind and compartmentalize water around collagen and matrix molecules,multicellular organismal-level water homeostasis,GO:0050891,,,,,,,,,,,,,,,,,"Water exists as helix-bound, surface-bound, and free populations around collagen triple helices and matrix GAGs, shaping transport and mechanics",Tissue,Collagen fibrils and ground substance,connective tissue,UBERON:0002384,Collagen fibrils and ground substance,connective tissue,UBERON:0002384,,does,X partitioning around Y,Water,Collagen,,,Tissue,seconds,T2/T2* mapping of collagen-rich tissues,,, ultrasound echogenicity,,,,,,,,,collagen–water compartmentalization interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,Interstitial fluids as a medium of communication between the cells,intercellular transport,GO:0010496,Provide rapid proton conduction pathways along ECM,regulation of proton transport,GO:0010155,,,,,,,,,,,,,,,,,Polarized water chains along collagen fibrils enable proton “jumping” and polarization waves that can propagate faster than neural conduction,Tissue,Collagen–water network in ECM,connective tissue,UBERON:0002384,Collagen–water network in ECM,connective tissue,UBERON:0002384,Polarized water chains,increases,X production,proton “jumping” and polarization waves,,,microenvironment,Tissue,milliseconds,Not routinely measured,,, implied from pH gradients and bioelectric measurements (research),,,,,,,,,proton–collagen conduction interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,Interstitial fluids as a medium of communication between the cells,intercellular transport,GO:0010496,"Integrate mechanical, electrical, chemical, and energetic signaling in matrix",extracellular matrix-cell signaling,GO:0035426,,,,,,,,,,,,,,,,,"Collagen tensegrity, water dipoles, ionic charges, and liquid-crystalline water together support mechanical, electrical, chemical, and energetic communication in ECM",Tissue,collagen fibrils,connective tissue,UBERON:0002384,collagen fibrils,connective tissue,UBERON:0002384,,does,X support of Y,"Collagen tensegrity, water dipoles, ionic charges, and liquid-crystalline water","mechanical, electrical, chemical, and energetic communication",,,Tissue,seconds,Tissue stiffness mapping,,, extracellular ion/pH measurements (research),,,,,,,,,ECM–multimodal signaling interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Modulate interstitial fluid pressure and ECM squeezing via fibroblast tension,,,,,,,,,,,,,,,,,,,"Fibroblasts exert tensile forces through integrins on collagen fibers, squeezing ground substance; relaxing tension allows ECM to imbibe fluid and swell",Cell,Fibroblast–collagen network,connective tissue,UBERON:0002384,Fibroblast,fibroblast,CL:0000057,,does,X exertion on Y,tnesile forces,collagen fibers,,,Tissue,minutes,Local tissue turgor and stiffness on palpation,,, elastography,US.elastography Lung,92678-2,,,,,,,fibroblast–ECM squeezing interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Modulate interstitial fluid pressure and ECM squeezing via fibroblast tension,,,,,,,,,,,,,,,,,,,"Fibroblasts exert tensile forces through integrins on collagen fibers, squeezing ground substance; relaxing tension allows ECM to imbibe fluid and swell",Cell,Fibroblast–collagen network,connective tissue,UBERON:0002384,Fibroblast,fibroblast,CL:0000057,relaxing fibroblast tension,increases,X production,imbibed fluid and swell,,,Intra-organ (Tissue),Tissue,minutes,Local tissue turgor and stiffness on palpation,,, elastography,US.elastography Lung,92678-2,,,,,,,fibroblast–ECM squeezing interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Promote ECM swelling and decreased interstitial fluid pressure in inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"Proinflammatory mediators such as PGE₁, IL-1, IL-6, and TNF-α lower interstitial fluid pressure and promote swelling of the HA-rich interstitial matrix",Tissue,Ground substance rich in hyaluronan,connective tissue,UBERON:0002384,Ground substance rich in hyaluronan,connective tissue,UBERON:0002384,"Proinflammatory mediators such as PGE₁, IL-1, IL-6, and TNF-α",decreases,X induction of Y,interstitial fluid pressure,swelling of the HA-rich interstitial matrix,,paracrine,Tissue,minutes,Local edema assessment,,, limb circumference,,, ultrasound of soft tissue,,,,,,inflammatory-mediator–ECM swelling interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Raise interstitial fluid pressure and oppose excessive swelling,interstitial matrix,GO:0005614,,,,,,,,,,,,,,,,,"Mediators like prostaglandin F₂α and vitamin C increase interstitial fluid pressure, counterbalancing edema formation",Tissue,Interstitial matrix and collagen network,connective tissue,UBERON:0002384,Interstitial matrix and collagen network,connective tissue,UBERON:0002384,Mediators like prostaglandin F₂α and vitamin C,increases,X elevation of Y,interstitial fluid pressure,counterbalancing edema formation,,paracrine,Tissue,hours,Tissue pressure measurements (research),,, clinical edema grading,,,,,,,,,mediator–IFP elevation interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Generate slow interstitial fluid flow under mechanical loading,,,,,,,,,,,,,,,,,,,"Dynamic stresses and pressure gradients drive slow, multidirectional interstitial flow through high-resistance ECM",Tissue,Loose connective tissue ECM,loose connective tissue,UBERON:0011825,Loose connective tissue ECM,loose connective tissue,UBERON:0011825,Dynamic stresses and pressure gradients,does,X loading of Y,multidirectional interstitial flow,Interstitium ECM,,Intra-organ (Tissue),Tissue,minutes,Lymph flow imaging (lymphoscintigraphy),,, indirect assessment via edema resolution,,,,,,,,,mechanical-loading–interstitial-flow interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Enhance lymphatic pumping in response to reduced interstitial flow,collecting lymphatic vessel constriction,GO:1990192,,,,,,,,,,,,,,,,,Decelerated interstitial flow triggers increased lymphatic vasomotion with higher frequency and amplitude of active lymph pump,Tissue,Initial lymphatics and lymphangions interstitial flow,interstitial fluid,UBERON:0000913,Initial lymphatics and lymphangions interstitial flow,interstitial fluid,UBERON:0000913,Decelerated interstitial flow,increases,X adaptation,lymphatic vasomotion with higher frequency and amplitude of active lymph pump,,,Intra-organ (Tissue),Systemic,minutes,Lymphoscintigraphy,,, limb volume and edema monitoring,,,,,,,,,lymphatic–interstitial-flow coupling,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Sense interstitial flow and alter cytokine secretion,interstitial matrix,GO:0005614,,,,,,,,,,,,,,,,,Vascular endothelial cells detect presence or absence of interstitial flow and respond by secreting chemokines and cytokines,Cell,Vascular endothelium,connective tissue,UBERON:0002384,Endothelial cell,Endothelial cell,CL:0000115,,does,X detection,presence or absence of interstitial flow,,,,Tissue,hours,Plasma cytokine levels (research),,, inflammatory marker panels,,,,,,,,,endothelial–flow sensing interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Sense interstitial flow and alter cytokine secretion,interstitial matrix,GO:0005614,,,,,,,,,,,,,,,,,Vascular endothelial cells detect presence or absence of interstitial flow and respond by secreting chemokines and cytokines,Cell,Vascular endothelium,connective tissue,UBERON:0002384,Endothelial cell,Endothelial cell,CL:0000115,,does,X secretion,chemokines and cytokines,,,,Tissue,hours,Plasma cytokine levels (research),,, inflammatory marker panels,,,,,,,,,endothelial–flow sensing interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Support protein and solute transport in interstitial spaces,interstitial matrix,GO:0005614,,,,,,,,,,,,,,,,,"Because proteins are too large to simply diffuse, interstitial flow is required to transport proteins between blood and cells",Tissue,Interstitial flow between capillaries and parenchymal cells,interstitial fluid,UBERON:0000913,Interstitial flow between capillaries and parenchymal cells,interstitial fluid,UBERON:0000913,,does,X transport of Y,Interstitial,Proteins,,,Tissue,hours,Lymph protein content (research),,, edema protein analysis,,,,,,,,,interstitial-flow–protein transport interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Enable VEGF-dependent capillary organization,glomerulus vasculature development,GO:0072012,,,,,,,,,,,,,,,,,New capillary organization of endothelial cells occurs primarily in the presence of VEGF together with interstitial flow,Tissue,interstitial flow in capillary network,connective tissue,UBERON:0002384,Endothelial cell,Endothelial cell,CL:0000115,VEGF and interstitial flow,increases,X organization,Capillaries,,,paracrine,Circulatory,days,Capillary density in histology,,," perfusion imaging (DCE-MRI, ultrasound)",,,,,,,,,VEGF–interstitial-flow angiogenesis interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Facilitate washing out of waste and proinflammatory mediators via manual pumping,,,,,,,,,,,,,,,,,,,"Stretching, compression, and shear in manual therapy extrude water and solutes like a sponge, then allow refilling, aiming to wash out waste and proinflammatory substances",Tissue,Fascia and loose connective tissue,superficial fascia,UBERON:0011818,Fascia and loose connective tissue,superficial fascia,UBERON:0011818,,does,X mobilization of Y,Manual-pump,Fluids,,,Tissue,minutes,Clinical reduction in swelling and pain,,, improved tissue glide on palpation,,,,,,,,,manual-therapy–interstitial-fluid pumping interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Facilitate washing out of waste and proinflammatory mediators via manual pumping,,,,,,,,,,,,,,,,,,,"Stretching, compression, and shear in manual therapy extrude water and solutes like a sponge, then allow refilling, aiming to wash out waste and proinflammatory substances",Tissue,Fascia and loose connective tissue,superficial fascia,UBERON:0011818,Fascia and loose connective tissue,superficial fascia,UBERON:0011818,,does,X mobilization of Y,Manual-pump,Fluids,,,Tissue,minutes,Clinical reduction in swelling and pain,,, improved tissue glide on palpation,,,,,,,,,manual-therapy–interstitial-fluid pumping interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
 Fluid dynamics in fascial tissues ,fluid transport,GO:0042044 ,The “breathing” of the tissues,response to mechanical stimulus ,GO:0009612 ,Facilitate washing out of waste and proinflammatory mediators via manual pumping,,,,,,,,,,,,,,,,,,,"Stretching, compression, and shear in manual therapy extrude water and solutes like a sponge, then allow refilling, aiming to wash out waste and proinflammatory substances",Tissue,Fascia and loose connective tissue,superficial fascia,UBERON:0011818,Fascia and loose connective tissue,superficial fascia,UBERON:0011818,,does,X mobilization of Y,Manual-pump,Fluids,,,Tissue,minutes,Clinical reduction in swelling and pain,,, improved tissue glide on palpation,,,,,,,,,manual-therapy–interstitial-fluid pumping interaction,,,,,,,,,,,,"Fascia: The Tensional Network of the Human Body (2e, 2018)",978-0702071836,4.5,,,,,,,,,
