organ,id,cf_asctb_type,label
allen_brain,ASCTB-TEMP:rp11-81d17-1,B (gene),RP11-81D17.1
allen_brain,ASCTB-TEMP:ctd-2050e21-1,B (gene),CTD-2050E21.1
allen_brain,PCL:0051108,CT,DLCT6b_107
allen_brain,HGNC:6136,B (gene),ITGA11
allen_brain,HGNC:18638,B (gene),SYT6
allen_brain,PCL:0051109,CT,DLCT6b_108
allen_brain,HGNC:10727,B (gene),SEMA3E
allen_brain,ASCTB-TEMP:rp11-369e15-3,B (gene),RP11-369E15.3
allen_brain,PCL:0051110,CT,DLCT6b_109
allen_brain,HGNC:27823,B (gene),LINC02153
allen_brain,HGNC:53175,B (gene),LINC02263
allen_brain,ASCTB-TEMP:ac114765-1,B (gene),AC114765.1
allen_brain,PCL:0051111,CT,DLCT6b_110
allen_brain,HGNC:1527,B (gene),CAV1
allen_brain,ASCTB-TEMP:rp11-640f22-1,B (gene),RP11-640F22.1
allen_brain,PCL:0051112,CT,DLCT6b_111
allen_brain,HGNC:37219,B (gene),TMEM233
allen_brain,HGNC:14454,B (gene),GABRQ
allen_brain,HGNC:13600,B (gene),FBXL21P
allen_brain,PCL:0051113,CT,DLCT6b_112
allen_brain,HGNC:48724,B (gene),MSC-AS1
allen_brain,CL:4023009,CT,extratelencephalic-projecting glutamatergic cortical neuron
allen_brain,PCL:0051114,CT,L5ET_113
allen_brain,HGNC:53354,B (gene),LINC02424
allen_brain,HGNC:48639,B (gene),LINC00943
allen_brain,PCL:0051115,CT,L5ET_114
allen_brain,HGNC:41926,B (gene),LINC00326
allen_brain,ASCTB-TEMP:rp11-370k2-1,B (gene),RP11-370K2.1
allen_brain,CL:4023060,CT,hippocampal CA1-3 neuron
allen_brain,PCL:0051116,CT,L5ET_115
allen_brain,HGNC:12810,B (gene),XIST
allen_brain,HGNC:2445,B (gene),CSN1S1
allen_brain,CL:0010012,CT,cerebral cortex neuron
allen_brain,PCL:0051117,CT,Misc_116
allen_brain,HGNC:8569,B (gene),PCSK6
allen_brain,HGNC:13542,B (gene),ATP10A
allen_brain,CL:0012001,CT,neuron of the forebrain
allen_brain,PCL:0051118,CT,L5ET_117
allen_brain,HGNC:6694,B (gene),LRP2
allen_brain,ASCTB-TEMP:rp11-622o11-6,B (gene),RP11-622O11.6
allen_brain,PCL:0051119,CT,L5ET_118
allen_brain,ASCTB-TEMP:rp4-678d15-1,B (gene),RP4-678D15.1
allen_brain,PCL:0051120,CT,CA13_119
allen_brain,HGNC:50507,B (gene),CTXND1
allen_brain,ASCTB-TEMP:rp11-153i24-5,B (gene),RP11-153I24.5
allen_brain,CL:4023008,CT,intratelencephalic-projecting glutamatergic cortical neuron
allen_brain,PCL:0051121,CT,ULIT_120
allen_brain,HGNC:4325,B (gene),GLP2R
allen_brain,HGNC:50645,B (gene),LINC01378
allen_brain,HGNC:12338,B (gene),TRPC6
allen_brain,HGNC:10725,B (gene),SEMA3C
allen_brain,PCL:0051122,CT,ULIT_121
allen_brain,HGNC:19739,B (gene),TTC6
allen_brain,HGNC:16097,B (gene),LAMP5
allen_brain,HGNC:42024,B (gene),ANKRD20A11P
allen_brain,ASCTB-TEMP:ac011288-2,B (gene),AC011288.2
allen_brain,ASCTB-TEMP:rp4-809f18-1,B (gene),RP4-809F18.1
allen_brain,PCL:0051123,CT,ULIT_122
allen_brain,HGNC:51166,B (gene),LINC01500
allen_brain,HGNC:43558,B (gene),LINC00507
allen_brain,HGNC:30620,B (gene),PDGFD
allen_brain,PCL:0051124,CT,ULIT_123
allen_brain,HGNC:53225,B (gene),LINC02306
allen_brain,ASCTB-TEMP:rp11-191l9-4,B (gene),RP11-191L9.4
allen_brain,PCL:0051125,CT,ULIT_124
allen_brain,HGNC:43559,B (gene),LINC00508
allen_brain,ASCTB-TEMP:rp11-380p13-1,B (gene),RP11-380P13.1
allen_brain,ASCTB-TEMP:rp11-335e8-3,B (gene),RP11-335E8.3
allen_brain,PCL:0051126,CT,ULIT_125
allen_brain,HGNC:50538,B (gene),LINC01331
allen_brain,HGNC:28543,B (gene),CYP1B1-AS1
allen_brain,PCL:0051127,CT,ULIT_126
allen_brain,ASCTB-TEMP:rp11-632b21-2,B (gene),RP11-632B21.2
allen_brain,ASCTB-TEMP:aj006998-2,B (gene),AJ006998.2
allen_brain,PCL:0051128,CT,ULIT_127
allen_brain,HGNC:23392,B (gene),CARM1P1
allen_brain,PCL:0051129,CT,ULIT_128
allen_brain,HGNC:2210,B (gene),COL5A2
allen_brain,HGNC:52895,B (gene),LINC02055
allen_brain,ASCTB-TEMP:rp11-387p12-1,B (gene),RP11-387P12.1
allen_brain,PCL:0051130,CT,ULIT_129
allen_brain,HGNC:53212,B (gene),LINC02296
allen_brain,PCL:0051131,CT,ULIT_130
allen_brain,PCL:0051132,CT,ULIT_131
allen_brain,ASCTB-TEMP:ac067959-1,B (gene),AC067959.1
allen_brain,PCL:0051133,CT,Misc_132
allen_brain,HGNC:1686,B (gene),CD53
allen_brain,HGNC:3488,B (gene),ETS1
allen_brain,HGNC:10259,B (gene),RORB
allen_brain,PCL:0051134,CT,ULIT_133
allen_brain,HGNC:17109,B (gene),ADAMTS17
allen_brain,HGNC:21694,B (gene),POU6F2
allen_brain,HGNC:12335,B (gene),TRPC3
allen_brain,PCL:0051135,CT,ULIT_134
allen_brain,HGNC:12695,B (gene),VIPR2
allen_brain,ASCTB-TEMP:rp11-484i6-9,B (gene),RP11-484I6.9
allen_brain,PCL:0051136,CT,ULIT_135
allen_brain,HGNC:22989,B (gene),COL22A1
allen_brain,ASCTB-TEMP:rp11-197k6-1,B (gene),RP11-197K6.1
allen_brain,ASCTB-TEMP:ctd-2058b24-2,B (gene),CTD-2058B24.2
allen_brain,PCL:0051137,CT,DLIT_136
allen_brain,ASCTB-TEMP:rp11-404h1-1,B (gene),RP11-404H1.1
allen_brain,ASCTB-TEMP:rp11-114g22-1,B (gene),RP11-114G22.1
allen_brain,PCL:0051138,CT,DLIT_137
allen_brain,HGNC:53062,B (gene),LINC02196
allen_brain,ASCTB-TEMP:ac005150-1,B (gene),AC005150.1
allen_brain,ASCTB-TEMP:ctd-2195h9-1,B (gene),CTD-2195H9.1
allen_brain,PCL:0051139,CT,ULIT_138
allen_brain,ASCTB-TEMP:rp11-320l2-1,B (gene),RP11-320L2.1
allen_brain,PCL:0051140,CT,DLIT_139
allen_brain,ASCTB-TEMP:rp11-79e3-2,B (gene),RP11-79E3.2
allen_brain,PCL:0051141,CT,DLIT_140
allen_brain,PCL:0051142,CT,DLIT_141
allen_brain,HGNC:27405,B (gene),NPNT
allen_brain,PCL:0051143,CT,DLIT_142
allen_brain,PCL:0051144,CT,DLIT_143
allen_brain,HGNC:19179,B (gene),CMTM8
allen_brain,PCL:0051145,CT,DLIT_144
allen_brain,ASCTB-TEMP:rp11-537p24-1,B (gene),RP11-537P24.1
allen_brain,PCL:0051146,CT,DLIT_145
allen_brain,HGNC:27683,B (gene),ALKAL2
allen_brain,HGNC:53108,B (gene),LINC02237
allen_brain,PCL:0051147,CT,DLIT_146
allen_brain,HGNC:17108,B (gene),ADAMTS16
allen_brain,HGNC:1544,B (gene),CBLN2
allen_brain,HGNC:13741,B (gene),SNTG2
allen_brain,PCL:0051148,CT,DLIT_147
allen_brain,HGNC:12769,B (gene),CCN4
allen_brain,PCL:0051149,CT,DLIT_148
allen_brain,HGNC:26076,B (gene),MCUB
allen_brain,HGNC:219,B (gene),ADAMTS3
allen_brain,PCL:0051150,CT,DLIT_149
allen_brain,HGNC:42500,B (gene),LINC00343
allen_brain,HGNC:29109,B (gene),TESPA1
allen_brain,ASCTB-TEMP:ctd-2050e21-2,B (gene),CTD-2050E21.2
allen_brain,PCL:0051151,CT,DLIT_150
allen_brain,PCL:0051152,CT,DLIT_151
allen_brain,ASCTB-TEMP:rp11-81f8-1,B (gene),RP11-81F8.1
allen_brain,PCL:0051153,CT,DLIT_152
allen_brain,HGNC:14217,B (gene),STK32B
allen_brain,ASCTB-TEMP:amygdaloid-complex,AS,amygdaloid complex
allen_brain,CL:4023039,CT,amygdala excitatory neuron
allen_brain,PCL:0051154,CT,Amex_153
allen_brain,HGNC:14940,B (gene),PPP1R1C
allen_brain,PCL:0051155,CT,Amex_154
allen_brain,HGNC:18549,B (gene),DCSTAMP
allen_brain,HGNC:9595,B (gene),PTGER3
allen_brain,ASCTB-TEMP:rp11-412k20-1,B (gene),RP11-412K20.1
allen_brain,ASCTB-TEMP:rp11-33a14-1,B (gene),RP11-33A14.1
allen_brain,PCL:0051156,CT,Amex_155
allen_brain,PCL:0051157,CT,Amex_156
allen_brain,HGNC:21063,B (gene),MOXD1
allen_brain,ASCTB-TEMP:rp11-799o21-2,B (gene),RP11-799O21.2
allen_brain,ASCTB-TEMP:rp11-63g10-4,B (gene),RP11-63G10.4
allen_brain,PCL:0051158,CT,Amex_157
allen_brain,HGNC:11764,B (gene),TG
allen_brain,HGNC:6483,B (gene),LAMA3
allen_brain,PCL:0051159,CT,Amex_158
allen_brain,HGNC:28020,B (gene),WDR86
allen_brain,HGNC:4525,B (gene),NPFFR2
allen_brain,PCL:0051160,CT,Amex_159
allen_brain,HGNC:16709,B (gene),CALCRL
allen_brain,PCL:0051161,CT,Amex_160
allen_brain,HGNC:29399,B (gene),PLEKHG4B
allen_brain,PCL:0051162,CT,Amex_161
allen_brain,HGNC:13361,B (gene),MEPE
allen_brain,HGNC:30367,B (gene),S100Z
allen_brain,PCL:0051163,CT,Amex_162
allen_brain,HGNC:29426,B (gene),CCBE1
allen_brain,PCL:0051164,CT,CA13_163
allen_brain,ASCTB-TEMP:ac004862-6,B (gene),AC004862.6
allen_brain,PCL:0051165,CT,Misc_164
allen_brain,HGNC:51128,B (gene),LINC01482
allen_brain,HGNC:54138,B (gene),LINC02653
allen_brain,HGNC:52704,B (gene),LINC01885
allen_brain,PCL:0051166,CT,Misc_165
allen_brain,HGNC:54272,B (gene),LINC02752
allen_brain,ASCTB-TEMP:rp11-60a8-1,B (gene),RP11-60A8.1
allen_brain,PCL:0051167,CT,Misc_166
allen_brain,HGNC:26563,B (gene),C10orf90
allen_brain,PCL:0051168,CT,Misc_167
allen_brain,HGNC:1183,B (gene),ANO2
allen_brain,HGNC:13010,B (gene),TSHZ2
allen_brain,PCL:0051169,CT,Misc_168
allen_brain,HGNC:48603,B (gene),SCHLAP1
allen_brain,HGNC:2705,B (gene),DCN
allen_brain,PCL:0051170,CT,CA13_169
allen_brain,HGNC:6140,B (gene),ITGA4
allen_brain,PCL:0051171,CT,Misc_170
allen_brain,HGNC:4565,B (gene),GRB14
allen_brain,PCL:0051172,CT,Amex_171
allen_brain,HGNC:52695,B (gene),LINC01876
allen_brain,PCL:0051173,CT,Amex_172
allen_brain,HGNC:2358,B (gene),CRHR2
allen_brain,ASCTB-TEMP:rp11-370b11-4,B (gene),RP11-370B11.4
allen_brain,PCL:0051174,CT,Amex_173
allen_brain,ASCTB-TEMP:ac092684-1,B (gene),AC092684.1
allen_brain,PCL:0051175,CT,Amex_174
allen_brain,ASCTB-TEMP:rp11-418j17-3,B (gene),RP11-418J17.3
allen_brain,PCL:0051176,CT,Amex_175
allen_brain,HGNC:53147,B (gene),LINC02248
allen_brain,CL:0000540,CT,neuron
allen_brain,PCL:0051177,CT,Misc_176
allen_brain,HGNC:25396,B (gene),FREM2
allen_brain,HGNC:23571,B (gene),COBLL1
allen_brain,ASCTB-TEMP:rp11-719n9-1,B (gene),RP11-719N9.1
allen_brain,PCL:0051178,CT,Misc_177
allen_brain,PCL:0051179,CT,Misc_178
allen_brain,PCL:0051180,CT,CA13_179
allen_brain,HGNC:20821,B (gene),COL24A1
allen_brain,ASCTB-TEMP:ac004538-3,B (gene),AC004538.3
allen_brain,PCL:0051181,CT,CA13_180
allen_brain,HGNC:11963,B (gene),BHLHE22
allen_brain,ASCTB-TEMP:rp11-142c4-6,B (gene),RP11-142C4.6
allen_brain,PCL:0051182,CT,CA13_181
allen_brain,HGNC:20303,B (gene),SLC30A8
allen_brain,PCL:0051183,CT,CA13_182
allen_brain,HGNC:21184,B (gene),FNDC1
allen_brain,ASCTB-TEMP:rp11-167h9-4,B (gene),RP11-167H9.4
allen_brain,PCL:0051184,CT,CA13_183
allen_brain,HGNC:14638,B (gene),ABCA13
allen_brain,HGNC:49076,B (gene),CASC6
allen_brain,PCL:0051185,CT,CA13_184
allen_brain,PCL:0051186,CT,CA13_185
allen_brain,PCL:0051187,CT,CA13_186
allen_brain,PCL:0051188,CT,CA13_187
allen_brain,PCL:0051189,CT,CA13_188
allen_brain,PCL:0051190,CT,CA13_189
allen_brain,HGNC:2654,B (gene),CCN1
allen_brain,CL:4023061,CT,hippocampal CA4 neuron
allen_brain,PCL:0051191,CT,CA4_190
allen_brain,HGNC:4893,B (gene),HGF
allen_brain,PCL:0051192,CT,CA4_191
allen_brain,PCL:0051193,CT,CA4_192
allen_brain,HGNC:1514,B (gene),CASR
allen_brain,PCL:0051194,CT,CA4_193
allen_brain,HGNC:16941,B (gene),SCGN
allen_brain,HGNC:25588,B (gene),SLC47A1
allen_brain,HGNC:45056,B (gene),XACT
allen_brain,HGNC:14866,B (gene),HHIP
allen_brain,PCL:0051195,CT,CA4_194
allen_brain,HGNC:24961,B (gene),HOPX
allen_brain,HGNC:10327,B (gene),RPL26
allen_brain,ASCTB-TEMP:c9orf16,B (gene),C9orf16
allen_brain,PCL:0051196,CT,CA4_195
allen_brain,PCL:0051197,CT,CA4_196
allen_brain,PCL:0051198,CT,CA4_197
allen_brain,PCL:0051199,CT,CA4_198
allen_brain,HGNC:21555,B (gene),EYS
allen_brain,CL:4023062,CT,hippocampal dentate gyrus neuron
allen_brain,PCL:0051200,CT,DG_199
allen_brain,ASCTB-TEMP:bp-21201h5-1,B (gene),bP-21201H5.1
allen_brain,PCL:0051201,CT,DG_200
allen_brain,HGNC:1955,B (gene),CHRNA1
allen_brain,HGNC:32411,B (gene),SCART1
allen_brain,ASCTB-TEMP:rp11-217c7-1,B (gene),RP11-217C7.1
allen_brain,PCL:0051202,CT,DG_201
allen_brain,PCL:0051203,CT,DG_202
allen_brain,PCL:0051204,CT,DG_203
allen_brain,ASCTB-TEMP:rp11-484n11-1,B (gene),RP11-484N11.1
allen_brain,PCL:0051205,CT,DG_204
allen_brain,ASCTB-TEMP:rp11-287j11-1,B (gene),RP11-287J11.1
allen_brain,PCL:0051206,CT,DG_205
allen_brain,ASCTB-TEMP:ctd-2215l10-1,B (gene),CTD-2215L10.1
allen_brain,CL:1001474,CT,medium spiny neuron
allen_brain,PCL:0051207,CT,MSN_206
allen_brain,HGNC:3126,B (gene),EBF1
allen_brain,ASCTB-TEMP:ac002066-1,B (gene),AC002066.1
allen_brain,PCL:0051208,CT,MSN_207
allen_brain,HGNC:3023,B (gene),DRD2
allen_brain,HGNC:7154,B (gene),MME
allen_brain,PCL:0051209,CT,MSN_208
allen_brain,HGNC:8831,B (gene),PENK
allen_brain,HGNC:26299,B (gene),SH3RF2
allen_brain,ASCTB-TEMP:rp1-71h24-1,B (gene),RP1-71H24.1
allen_brain,PCL:0051210,CT,MSN_209
allen_brain,HGNC:52997,B (gene),LINC02137
allen_brain,HGNC:3020,B (gene),DRD1
allen_brain,ASCTB-TEMP:rp11-358p11-1,B (gene),RP11-358P11.1
allen_brain,PCL:0051211,CT,MSN_210
allen_brain,HGNC:54353,B (gene),LINC02822
allen_brain,PCL:0051212,CT,MSN_211
allen_brain,HGNC:9679,B (gene),PTPRQ
allen_brain,PCL:0051213,CT,MSN_212
allen_brain,ASCTB-TEMP:rp5-1180c18-1,B (gene),RP5-1180C18.1
allen_brain,PCL:0051214,CT,MSN_213
allen_brain,HGNC:43643,B (gene),LINC00534
allen_brain,PCL:0051215,CT,MSN_214
allen_brain,HGNC:49260,B (gene),LINC01117
allen_brain,HGNC:11353,B (gene),STAC
allen_brain,PCL:0051216,CT,MSN_215
allen_brain,ASCTB-TEMP:rp11-829h16-3,B (gene),RP11-829H16.3
allen_brain,ASCTB-TEMP:rp11-875g18-1,B (gene),RP11-875G18.1
allen_brain,PCL:0051217,CT,MSN_216
allen_brain,HGNC:3520,B (gene),EYA2
allen_brain,ASCTB-TEMP:rp11-97f8-2,B (gene),RP11-97F8.2
allen_brain,PCL:0051218,CT,MSN_217
allen_brain,HGNC:32696,B (gene),DCDC2C
allen_brain,PCL:0051219,CT,MSN_218
allen_brain,HGNC:3024,B (gene),DRD3
allen_brain,ASCTB-TEMP:rp11-142i20-2,B (gene),RP11-142I20.2
allen_brain,PCL:0051220,CT,MSN_219
allen_brain,HGNC:6132,B (gene),ISL1
allen_brain,HGNC:10640,B (gene),CXCL14
allen_brain,HGNC:13875,B (gene),FOXP2
allen_brain,PCL:0051221,CT,MSN_220
allen_brain,HGNC:23729,B (gene),MKX
allen_brain,PCL:0051222,CT,MSN_221
allen_brain,ASCTB-TEMP:rp11-111g13-1,B (gene),RP11-111G13.1
allen_brain,CL:1001474,CT,eccentric medium spiny neuron
allen_brain,PCL:0051223,CT,EMSN_222
allen_brain,HGNC:4243,B (gene),GFRA1
allen_brain,HGNC:11517,B (gene),TAC1
allen_brain,PCL:0051224,CT,EMSN_223
allen_brain,PCL:0051225,CT,EMSN_224
allen_brain,HGNC:11526,B (gene),TACR1
allen_brain,HGNC:427,B (gene),ALK
allen_brain,PCL:0051226,CT,EMSN_225
allen_brain,HGNC:26002,B (gene),CASZ1
allen_brain,PCL:0051227,CT,EMSN_226
allen_brain,PCL:0051228,CT,EMSN_227
allen_brain,HGNC:8139,B (gene),ONECUT2
allen_brain,PCL:0051229,CT,EMSN_228
allen_brain,HGNC:7000,B (gene),MEIS1
allen_brain,ASCTB-TEMP:rp11-154h17-1,B (gene),RP11-154H17.1
allen_brain,PCL:0051230,CT,EMSN_229
allen_brain,HGNC:1409,B (gene),CACNG5
allen_brain,HGNC:9609,B (gene),PTH2R
allen_brain,HGNC:10669,B (gene),TSHZ1
allen_brain,PCL:0051231,CT,EMSN_230
allen_brain,HGNC:5184,B (gene),HRH3
allen_brain,PCL:0051232,CT,EMSN_231
allen_brain,HGNC:26683,B (gene),LMNTD1
allen_brain,HGNC:15813,B (gene),PCDH11Y
allen_brain,HGNC:11843,B (gene),TLL1
allen_brain,HGNC:37203,B (gene),VWC2L
allen_brain,PCL:0051233,CT,EMSN_232
allen_brain,HGNC:1954,B (gene),CHRM5
allen_brain,HGNC:29,B (gene),ABCA1
allen_brain,PCL:0051234,CT,EMSN_233
allen_brain,HGNC:38408,B (gene),ZNF736P9Y
allen_brain,HGNC:16018,B (gene),CADPS2
allen_brain,HGNC:8656,B (gene),PCDH11X
allen_brain,ASCTB-TEMP:ac133680-1,B (gene),AC133680.1
allen_brain,PCL:0051235,CT,EMSN_234
allen_brain,HGNC:8620,B (gene),PAX6
allen_brain,HGNC:9446,B (gene),PRLR
allen_brain,PCL:0051236,CT,Splat_235
allen_brain,HGNC:7955,B (gene),NPY
allen_brain,HGNC:7872,B (gene),NOS1
allen_brain,CL:4023063,CT,MGE derived interneuron
allen_brain,PCL:0051237,CT,MGE_236
allen_brain,HGNC:26373,B (gene),PRTG
allen_brain,HGNC:7603,B (gene),MYO5B
allen_brain,PCL:0051238,CT,Splat_237
allen_brain,HGNC:983,B (gene),BCHE
allen_brain,PCL:0051239,CT,Splat_238
allen_brain,HGNC:5997,B (gene),IL1RAPL2
allen_brain,PCL:0051240,CT,MGE_239
allen_brain,HGNC:26270,B (gene),PIEZO2
allen_brain,ASCTB-TEMP:rp11-656g20-1,B (gene),RP11-656G20.1
allen_brain,PCL:0051241,CT,MGE_240
allen_brain,HGNC:3604,B (gene),FBN2
allen_brain,HGNC:21591,B (gene),TAFA4
allen_brain,HGNC:19266,B (gene),SYT10
allen_brain,PCL:0051242,CT,MGE_241
allen_brain,HGNC:1073,B (gene),BMP6
allen_brain,HGNC:16421,B (gene),SOX6
allen_brain,HGNC:24165,B (gene),ANKRD30B
allen_brain,PCL:0051243,CT,MGE_242
allen_brain,PCL:0051244,CT,MGE_243
allen_brain,HGNC:1434,B (gene),CALB1
allen_brain,HGNC:3522,B (gene),EYA4
allen_brain,ASCTB-TEMP:ctd-2533k21-4,B (gene),CTD-2533K21.4
allen_brain,PCL:0051245,CT,MGE_244
allen_brain,HGNC:11521,B (gene),TAC3
allen_brain,HGNC:16231,B (gene),CBLN4
allen_brain,PCL:0051246,CT,MGE_245
allen_brain,PCL:0051247,CT,MGE_246
allen_brain,HGNC:11329,B (gene),SST
allen_brain,HGNC:6776,B (gene),MAF
allen_brain,PCL:0051248,CT,MGE_247
allen_brain,HGNC:3166,B (gene),LPAR1
allen_brain,ASCTB-TEMP:ctd-2288o8-3,B (gene),CTD-2288O8.3
allen_brain,PCL:0051249,CT,MGE_248
allen_brain,PCL:0051250,CT,MGE_249
allen_brain,HGNC:20754,B (gene),TRPC7
allen_brain,HGNC:20866,B (gene),RSPO3
allen_brain,HGNC:10723,B (gene),SEMA3A
allen_brain,PCL:0051251,CT,MGE_250
allen_brain,HGNC:9454,B (gene),PROM1
allen_brain,HGNC:13841,B (gene),ADGRG6
allen_brain,HGNC:42435,B (gene),ADAMTS9-AS2
allen_brain,PCL:0051252,CT,MGE_251
allen_brain,HGNC:9957,B (gene),RELN
allen_brain,PCL:0051253,CT,MGE_252
allen_brain,ASCTB-TEMP:abc10-43608400o15-1,B (gene),ABC10-43608400O15.1
allen_brain,PCL:0051254,CT,MGE_253
allen_brain,HGNC:2464,B (gene),VCAN
allen_brain,PCL:0051255,CT,MGE_254
allen_brain,HGNC:17178,B (gene),ADAMTS20
allen_brain,HGNC:7894,B (gene),NPAS1
allen_brain,PCL:0051256,CT,MGE_255
allen_brain,PCL:0051257,CT,MGE_256
allen_brain,HGNC:7549,B (gene),MYBPC1
allen_brain,HGNC:18351,B (gene),SHISA8
allen_brain,PCL:0051258,CT,MGE_257
allen_brain,ASCTB-TEMP:rgs5ensg00000143248,B (gene),RGS5_ENSG00000143248
allen_brain,PCL:0051259,CT,MGE_258
allen_brain,HGNC:16267,B (gene),WNT16
allen_brain,HGNC:8614,B (gene),PAWR
allen_brain,PCL:0051260,CT,MGE_259
allen_brain,HGNC:6211,B (gene),ANOS1
allen_brain,ASCTB-TEMP:btbd11,B (gene),BTBD11
allen_brain,PCL:0051261,CT,MGE_260
allen_brain,HGNC:6111,B (gene),IQGAP2
allen_brain,PCL:0051262,CT,MGE_261
allen_brain,HGNC:9704,B (gene),PVALB
allen_brain,HGNC:29213,B (gene),CEMIP
allen_brain,PCL:0051263,CT,MGE_262
allen_brain,ASCTB-TEMP:rp1-35c21-2,B (gene),RP1-35C21.2
allen_brain,PCL:0051264,CT,MGE_263
allen_brain,CL:0000402,CT,CNS interneuron
allen_brain,PCL:0051265,CT,LLC_264
allen_brain,HGNC:2355,B (gene),CRH
allen_brain,PCL:0051266,CT,LLC_265
allen_brain,HGNC:9607,B (gene),PTHLH
allen_brain,PCL:0051267,CT,LLC_266
allen_brain,HGNC:24182,B (gene),C1QL1
allen_brain,HGNC:12568,B (gene),UNC5B
allen_brain,HGNC:4587,B (gene),GRIN2C
allen_brain,PCL:0051268,CT,LLC_267
allen_brain,HGNC:2731,B (gene),DDR2
allen_brain,HGNC:7029,B (gene),MET
allen_brain,HGNC:19898,B (gene),CHST9
allen_brain,PCL:0051269,CT,LLC_268
allen_brain,PCL:0051270,CT,LLC_269
allen_brain,HGNC:16938,B (gene),IFI44
allen_brain,HGNC:16213,B (gene),ISM1
allen_brain,PCL:0051271,CT,LLC_270
allen_brain,HGNC:22950,B (gene),PREX2
allen_brain,HGNC:676,B (gene),ARHGAP6
allen_brain,PCL:0051272,CT,LLC_271
allen_brain,HGNC:10776,B (gene),SFRP1
allen_brain,ASCTB-TEMP:rp11-563d10-1,B (gene),RP11-563D10.1
allen_brain,PCL:0051273,CT,LLC_272
allen_brain,PCL:0051274,CT,LLC_273
allen_brain,PCL:0051275,CT,LLC_274
allen_brain,ASCTB-TEMP:ctc-806a22-1,B (gene),CTC-806A22.1
allen_brain,PCL:0051276,CT,LLC_275
allen_brain,HGNC:1373,B (gene),CA2
allen_brain,CL:4023064,CT,CGE interneuron
allen_brain,PCL:0051277,CT,CGE_276
allen_brain,HGNC:12693,B (gene),VIP
allen_brain,HGNC:15985,B (gene),SVEP1
allen_brain,PCL:0051278,CT,CGE_277
allen_brain,PCL:0051279,CT,CGE_278
allen_brain,HGNC:1960,B (gene),CHRNA7
allen_brain,PCL:0051280,CT,CGE_279
allen_brain,PCL:0051281,CT,CGE_280
allen_brain,ASCTB-TEMP:ctd-2008l17-2,B (gene),CTD-2008L17.2
allen_brain,PCL:0051282,CT,CGE_281
allen_brain,HGNC:5297,B (gene),HTR3A
allen_brain,PCL:0051283,CT,CGE_282
allen_brain,HGNC:15478,B (gene),ADAM33
allen_brain,ASCTB-TEMP:ctc-367f4-1,B (gene),CTC-367F4.1
allen_brain,PCL:0051284,CT,CGE_283
allen_brain,PCL:0051285,CT,CGE_284
allen_brain,HGNC:14268,B (gene),PCDH18
allen_brain,PCL:0051286,CT,CGE_285
allen_brain,PCL:0051287,CT,CGE_286
allen_brain,HGNC:7843,B (gene),NMBR
allen_brain,HGNC:26256,B (gene),NDNF
allen_brain,PCL:0051288,CT,CGE_287
allen_brain,HGNC:7569,B (gene),MYH11
allen_brain,PCL:0051289,CT,CGE_288
allen_brain,HGNC:10257,B (gene),ROR2
allen_brain,PCL:0051290,CT,CGE_289
allen_brain,ASCTB-TEMP:aj006995-3,B (gene),AJ006995.3
allen_brain,PCL:0051291,CT,CGE_290
allen_brain,HGNC:3763,B (gene),FLT1
allen_brain,HGNC:1951,B (gene),CHRM2
allen_brain,PCL:0051292,CT,CGE_291
allen_brain,HGNC:7945,B (gene),NPR3
allen_brain,PCL:0051293,CT,CGE_292
allen_brain,PCL:0051294,CT,CGE_293
allen_brain,PCL:0051295,CT,CGE_294
allen_brain,HGNC:17265,B (gene),ABI3BP
allen_brain,PCL:0051296,CT,CGE_295
allen_brain,HGNC:10479,B (gene),RXRG
allen_brain,PCL:0051297,CT,CGE_296
allen_brain,HGNC:28751,B (gene),LYPD6
allen_brain,PCL:0051298,CT,URL_297
allen_brain,HGNC:9921,B (gene),RBP3
allen_brain,CL:4023057,CT,cerebellar inhibitory
allen_brain,PCL:0051299,CT,CBI_298
allen_brain,HGNC:11051,B (gene),SLC6A5
allen_brain,PCL:0051300,CT,CBI_299
allen_brain,HGNC:28867,B (gene),IGF2BP2
allen_brain,PCL:0051301,CT,CBI_300
allen_brain,HGNC:16438,B (gene),SLC4A11
allen_brain,PCL:0051302,CT,CBI_301
allen_brain,HGNC:10449,B (gene),RREB1
allen_brain,PCL:0051303,CT,CBI_302
allen_brain,HGNC:24330,B (gene),CPLX4
allen_brain,ASCTB-TEMP:rp11-265i24-1,B (gene),RP11-265I24.1
allen_brain,PCL:0051304,CT,CBI_303
allen_brain,PCL:0051305,CT,CBI_304
allen_brain,ASCTB-TEMP:rp11-274h24-2,B (gene),RP11-274H24.2
allen_brain,PCL:0051306,CT,CBI_305
allen_brain,HGNC:11743,B (gene),TFAP2B
allen_brain,HGNC:8029,B (gene),NTN1
allen_brain,HGNC:53587,B (gene),LINC02552
allen_brain,PCL:0051307,CT,CBI_306
allen_brain,HGNC:33609,B (gene),MARCHF11
allen_brain,HGNC:9674,B (gene),PTPRK
allen_brain,PCL:0051308,CT,CBI_307
allen_brain,HGNC:20693,B (gene),NXPH1
allen_brain,PCL:0051309,CT,URL_308
allen_brain,HGNC:3372,B (gene),EOMES
allen_brain,ASCTB-TEMP:rp11-312a15-5,B (gene),RP11-312A15.5
allen_brain,PCL:0051310,CT,URL_309
